stop_id,stop_code,stop_name,stop_lat,stop_lon
7913,,RajniGandha Chowk,28.5971936833333,77.3113664066667
7914,,Noida Sec-19,28.6202916666667,77.3004433333333
7915,,Telephone Exch Noida Sec. 19,28.6021557933333,77.3140416316667
7916,,Noida Sec 9Power House,28.58401992,77.32763993
7917,,Noida Sec-10-21,28.6202916666667,77.3004433333333
7918,,Noida Stadium,28.5907016666667,77.3369766666667
7919,,Chora More Sec12,28.6054966666667,77.31871
7920,,"Noida Sec 12,22 t-Point",28.59805089,77.3442682
7921,,Noida Sec-22 Shiv Mandir,28.5992533333333,77.344865
7922,,Sector 22 H Block,28.6097725,77.3226541666667
7923,,Noida Sec-9,28.6202916666667,77.3004433333333
7924,,Noida Sec-24 Chowk,28.6202916666667,77.3004433333333
7925,,Noida Sector 36,28.6055693825,77.3121856175
7926,,Mausam Vihar,28.6593912122771,77.3183946590871
7927,,Anand Vihar,28.6583886947483,77.3106204438955
7928,,Yojana Vihar/ Yamuna Sports Complex,28.664892,77.314944
7929,,Ram Mandir Paschim Vihar,28.659146,77.311872
7930,,Saini Enclave,28.649666,77.305083
7931,,Dda Flats Karkardooma,28.64978283,77.30501999
7932,,Swasthya Vihar,28.536717,77.139933
7933,,Laxmi Nagar / Shakarpur Crossing,28.629233,77.27735
7934,,Rainy Well,28.628017,77.26095
7935,,Sarai Rohilla Flyover,28.667133,77.182067
7936,,A 1 Keshav Puram,28.6860450847104,77.1540950637018
7937,,Inder Puri (Krishi Kunj),28.6372,77.1466
7938,,Loha Mandi,28.641383,77.145217
7939,,Bentax,28.644717,77.147667
7940,,Naraina Depot,28.64905,77.1513
7941,,Pandav Nagar,28.650133,77.15335
7942,,Shadipur Colony,28.6516,77.1561
7943,,Vigyan Bhawan,28.610217,77.22165
7944,,Akbar Road,28.610633,77.22595
7945,,Baroda House,28.615895,77.230278
7946,,Ravindra Nagar,28.5987216666667,77.225595
7947,,PT College Kotla,28.569817,77.22655
7948,,Kalkaji Mandir (MaaAnandmayeeMarg),28.5479,77.263
7949,,Punj Sons,28.5463766666667,77.26356
7950,,Okhla Phase II,28.5215785,77.2767225
7951,,ESI Hospital Okhla,28.51529,77.281062
7952,,Tehkhand Depot DTC,28.510917,77.281167
7953,,Zakhira,28.667383,77.1642
7954,,Campa Cola,28.661933,77.1519
7955,,Moti Nagar Industrial Area,28.6575,77.1489
7956,,Loha Mandi,28.640217,77.1455
7957,,Mcd Rest H,28.78087111,77.1413508
7958,,Durga Mandir,28.794107845,77.131281015
7959,,Ali Pur Garhi,28.80734458,77.12121123
7960,,Arvind Farm,28.81313294,77.10514591
7961,,shah pur garhi,28.815384,77.1038865
7962,,Muneem Ka Bagh,28.687388885,77.115721225
7963,,Kureni Village,28.83806077,77.09150945
7964,,Old Anaj Mandi,28.845686,77.088744
7965,,Police Station Narela,28.853366,77.088535
7966,,RAM DEV CHOWK,28.85626402,77.09106289
7967,,narela sector 5/6 crossing,28.854546,77.097907
7968,,s raja harischandra hospital,28.854546,77.097907
7969,,b 4 pocket 13 narela,28.854546,77.097907
7970,,id hospital,28.702348,77.206088
7971,,Radio Colony,28.712,77.2042666666667
7972,,Nirankari Colony,28.7148,77.204
7973,,CV Raman ITI,28.7208333333333,77.20005
7974,,Nirankari Sarovar Burari Xing,28.7271,77.1978
7975,,Hardev Nagar / Jharoda Crossing (Burari),28.728681,77.202792
7976,,Burari Transport Authority,28.730567,77.198467
7977,,Jharoda Dairy Xing,28.735,77.1973
7978,,Sant Nagar A-1,28.7377,77.1973
7979,,Balti Factory,28.7467,77.1983
7980,,Sarvodhya Vidhyalay Burari,28.749,77.1985
7981,,Burari Village,28.754,77.1988
7982,,Burari Garhi,28.7578,77.1952
7983,,loriyal ind.encl./kaushik encl.,28.7578,77.1952
7984,,jyoti nagar,28.76628,77.1843885
7985,,Natthupura Crossing,28.77476,77.173577
7986,,Ibrahim Pur More,28.775565,77.179417
7987,,Keshav Nagar Mukti Ashram,28.779129,77.179635
7988,,Hiranki Village,28.79891,77.179345
7989,,Mukhmel Pur,28.79307922,77.15151023
7990,,Goodwill Apartment,28.7197983333333,77.13596
7991,,Anubhav Appartment,28.7213833333333,77.1336216666667
7992,,Rohini Sec.-16 Crossing,28.71985,77.1533585
7993,,Shahbad Bank,28.74498417,77.11746676
7994,,Engineering College,28.74387456,77.12639262
7995,,Prehlad Pur Mandir,28.74618252,77.09696955
7996,,DHARAMSHALA POOTH KHURD,28.75953636,77.06216933
7997,,Pooth Khurd village,28.76947803,77.04952724
7998,,Mahrishi Balmiki Hospital,28.7743097869679,77.047864291817
7999,,DSIDC Office Bawana,28.7712666666667,77.049775
8000,,Auchandi Border,28.8286,76.98803
8001,,Mangesh Pur,28.81932828,76.97586898
8002,,Katevara Xing,28.8033474,76.96385846
8003,,Qutab Garh,28.72655579,77.0035698
8004,,Nehru Vihar,28.7116,77.2226
8005,,Balak Ram Hospital,28.7049,77.2231
8006,,Khalsa College,28.6947,77.2097
8007,,Shri Ram College,28.689065,77.206953
8008,,Gulabi Bagh,28.674998,77.188525
8009,,Subhadra Colony,28.671105,77.184219
8010,,Inderlok Metro Station,28.6715,77.167733
8011,,Kirti Ngr Rly Reser Offic,28.64934,77.143475
8012,,Beriwala Bagh,28.631183,77.112217
8013,,Muneem Ji Ka Bagh,28.83539729,77.09249024
8014,,Sec A-9 and A-6 Narela,28.851771,77.097849
8015,,New Basti Bankner,28.851292,77.080299
8016,,Bankner Village,28.850763,77.07721
8017,,G P O Kasmiri Gate,28.70525,77.1838165
8018,,Safiyabad Crossing,28.85513,77.08893
8019,,Sanjay Colony (Safiabad),28.863,77.08554
8020,,Shiv Mandir,28.8718664646149,77.0808774232864
8021,,Safiabad Border,28.871125,77.081181
8022,,Bawana Village,28.800231,77.035949
8023,,CRPF Camp,28.71675,77.257767
8024,,Ghoga Air Force Station,28.76388605,77.155413
8025,,Jain Shukla Mandir,28.8110221,77.053059
8026,,Sannoth Crossing / Ghoga Crossing,28.819735,77.063843
8027,,Ghoga Village,28.8258966666667,77.0561966666667
8028,,Lakhi Ram Park (Rohini Sector-22),28.7179665,77.0709335
8029,,QUTUB GARH,28.790588,76.96257685
8030,,ROHINI SECTOR 25 Deep Vihar,28.73063187,77.12195344
8031,,Jayanti X-lng,28.747789,76.981578
8032,,Katewara Xing,28.790588,76.96257685
8033,,Katevara Village,28.790588,76.96257685
8034,,Roop Nagar / Shakti Nagar (GT Road),28.682832,77.197614
8035,,ISBT Kashmiri Gate,28.668342,77.225091
8036,,G.G.S. I.P. Unversity,28.665021,77.2293205
8037,,Shakkar Pur,28.62735771,77.27935253
8038,,Samaspur Jagir Village,28.615767,77.285467
8039,,Shashi Garden Xing,28.6137641666666,77.29386
8040,,Iti Khichiri Pur,28.6128283333333,77.29742
8041,,Chand Cinema,28.612983,77.3125
8042,,Super Bazar,28.613567,77.316317
8043,,Dallu Pura Village,28.60291291,77.32141532
8044,,Summer Villa School,28.6131072,77.2969362
8045,,Vasundhra Enclave Sports Complex,28.6131072,77.2969362
8046,,Mayur Vihar Phase 3  Xing,28.6080371,77.3130346
8047,,CRPF,28.608717,77.33715
8048,,Khora Colony Corner,28.61264776,77.33823728
8049,,Mayur Vihar Ph III Paper Market,28.61657852,77.33932456
8050,,Bakoli,28.8146740166736,77.1349635549246
8051,,80' road (singola village),28.846693615,77.126152555
8052,,dsidc flats,28.85721023,77.12391511
8053,,S.Raja Harish Chander Hospital,28.844971645,77.09519862
8054,,Singhu Border GT Road,28.85649,77.12499
8055,,Desu Colony,28.858855,77.11034
8056,,Sec A 5 Crossing Narela,28.85772,77.10377
8057,,narela railway xing,28.840028355,77.086434515
8058,,BAL BICHU GHAR,28.83922171,77.08234203
8059,,Swatantra Ngr,28.83602666,77.0794211
8060,,Maharaja Agrassen School,28.835906,77.079333
8061,,Vishal Bagh,28.8292766666667,77.0733233333333
8062,,Gtk By Pass,28.62497831,77.06576987
8063,,Harguru Govind Sarover,28.7649717601016,77.1458386816084
8064,,Jindpur Village,28.79312371,77.14690243
8065,,Mori Gate Terminal,28.665861,77.222085
8066,,Har Milap Mission,28.69415,77.189
8067,,siraspur village crossing,28.75805,77.14765
8068,,siraspur village,28.765076,77.134799
8069,,Khera Kalan Gaon,28.772384,77.115238
8070,,Khera Khurd School,28.7755739439748,77.1188586690067
8071,,BADLI CROSSING,28.72917667,77.14756638
8072,,Badli Railway Staion,28.7450135,77.13745784
8073,,ROHINI SECTOR-16 X-ING,28.7422,77.120517
8074,,ENGINEERING COLLEGE,28.7436915,77.1163085
8075,,SHAHBAD DAIRY,28.74557255,77.10272248
8076,,Pahalad Pur Mandir,28.748386275,77.09184474
8077,,Maharshi Balmiki Hospital,28.79907297,77.03514584
8078,,DSIDC Bawana Sec-l-,28.7863366931942,77.0421644566998
8079,,Bawana Primary Scl,28.8014067197218,77.0345539133996
8080,,ghoga x ing,28.8180339410707,77.0554319468512
8081,,Ghoga Village,28.8250457821414,77.0578048937023
8082,,Ram Dev Chowk,28.8553855475038,77.0899264421314
8083,,Old Anaj Mandi,28.8464195,77.089293
8084,,Sarvodaya Vidyalaya Bankner,28.851133,77.073126
8085,,Lampur School,28.85183,77.067609
8086,,Lampur Village,28.852384,77.064919
8087,,Lampur Border,28.856693,77.052374
8088,,State Bank Colony,28.6956,77.1878
8089,,Jahangirpuri GT Road,28.725467,77.162833
8090,,rohini sec.-14,28.718567,77.1391
8091,,anubhav  appartment,28.7164,77.1080085
8092,,guru  nanak training school,28.728142,77.123958
8093,,Rohini Sector 16 X-ing,28.74387456,77.12639262
8094,,Sultan Pur Crossing / Poothkhurd,28.767917,77.049267
8095,,Balmiki Hospital Pooth,28.7768585,77.0454085
8096,,ashthal colony,28.800231,77.035949
8097,,GHOGA AIR FORCE STATION,28.806969485,77.046002
8098,,pfa gau shala,28.81370797,77.056055
8099,,netra heen ashram,28.827388655,77.070288675
8100,,Vishal Bagh,28.84106934,77.08452235
8101,,Maharaja Agrassen School,28.835983,77.079317
8102,,SWATANTRA NAGAR,28.835983,77.079317
8103,,bal bhikshu greh,28.8408345,77.0840305
8104,,Delhi Sectt.,28.6396833333333,77.2432133333333
8105,,b.s.z marg i.t.o,28.5853085,77.1903665
8106,,Delhi Gate,28.637267,77.240917
8107,,Raj Ghat,28.6415,77.2467
8108,,Shanti Vana,28.64915,77.245583
8109,,Hanuman Mandir / Yamuna Bazar,28.66305,77.23665
8110,,nigam bodh ghat,28.6663148,77.23519066
8111,,ISBT Ring Road,28.671267,77.231183
8112,,Metcalfe House,28.6808,77.2276
8113,,Holambi Khurd Crossing,28.797139,77.117385
8114,,Akbar P Majra,28.81468118,77.16115775
8115,,Taj Pur More,28.8471525907516,77.1830749511719
8116,,dahisara border,28.84759079,77.18290912
8117,,Mohamed Pur Village,28.818355,77.181531
8118,,sungerpur village,28.82955,77.178633
8119,,tiggi pur village,28.82955,77.178633
8120,,Surya Nagar,28.666933,77.321467
8121,,Shahdara Border,28.6775,77.323
8122,,Police Post Dilshad Garden,28.67865,77.3153
8123,,Govt School Dilshad Garden,28.6812,77.3132
8124,,Gagan Cinema (Wazirabad Road),28.697441,77.314761
8125,,Bank Colony,28.698046,77.311326
8126,,Ashok Nagar / Meet Nagar,28.700165,77.29688
8127,,Bhajanpura,28.703351,77.263706
8128,,Rajeev Nagar (Signature Bridge),28.704928,77.249597
8129,,Gurudwara Nanak Sar,28.7092,77.240217
8130,,Gopal Pur Xing,28.7194683333333,77.2227833333333
8131,,Jagat Pur Xing,28.72259669,77.21487419
8132,,Mukand Pur More,28.73122313,77.18609621
8133,,Bhalaswa Xing,28.73748122,77.1658891
8134,,Outer Ring Road Makbara Chowk,28.736833,77.159933
8135,,Shahajahan Road,28.6084833333333,77.2279883333333
8136,,Vigyan Bhawan,28.60731506,77.22689167
8137,,Sarai Rohilla Flyover,28.6622233333333,77.1825583333333
8138,,Subhadra Colony,28.6735766,77.183779455
8139,,Gulabi Bagh,28.6801362,77.18569191
8140,,Bharat Nagar Crossing,28.681597,77.184534
8141,,Laxmi Bai College,28.684522,77.18204
8142,,Ashok Vihar Water Tank,28.689033,77.175067
8143,,JA Block Ashok Vihar,28.686767,77.172517
8144,,Deep Market Ashok Vihar,28.69345,77.173233
8145,,Ashok Vihar B Block,28.695926,77.170655
8146,,Wazir Pur Industrial Area/ Ashok Vihar Crossing,28.702285,77.166857
8147,,Shalimar Bagh Desu Cly,28.71746337,77.15808629
8148,,Shalimar Bagh Aj Block,28.71508237,77.15707758
8149,,Shalimar Bagh AE Block,28.708248,77.166422
8150,,Shalimar Bagh Community Centre,28.71052495,77.16048514
8151,,bh-blk. shalimar bagh,28.7137149233067,77.1641036765925
8152,,salim garh geeta colony,28.6561,77.2411165
8153,,Tikri Khurd Crossing,28.835211,77.12846
8154,,Tikri Khurd Crossing / AMPC,28.835604,77.128935
8155,,metro vihar,28.84069616,77.12788741
8156,,B-2 Narela E Block,28.841813,77.113487
8157,,B-4 Police Colony Narela,28.837912,77.110297
8158,,Harish Chandra Hospital,28.840806,77.102022
8159,,KODIYA PUL BUS STAND,28.725275,77.16057475
8160,,ROSHNARA ROAD,28.83434516,77.09277936
8161,,JAIPUR GOLDEN,28.75302258,77.14673968
8162,,punjabi basti,28.67455,77.2011665
8163,,Ashok Vihar I Block,28.6853,77.1685
8164,,BBM Cluster Depot,28.704317,77.211183
8165,,Indra Vihar,28.7064,77.2121
8166,,Mukharji Nagar Xing,28.7093,77.2137
8167,,Mukharji Nagar Tank,28.7103,77.2111
8168,,Bhai Parmanand Colony,28.7103,77.2086
8169,,sant sarover,28.7276666666667,77.1980016666667
8170,,Ekta Garden- Harijan Basti,28.7563,77.1971
8171,,Laxmi Vihar,28.7600333333333,77.1910166666667
8172,,Koushik Enclave,28.761167,77.188717
8173,,Natthupura Terminal,28.768915,77.18095
8174,,nathu pura,28.77399991,77.179406
8175,,Windsor Place,28.62065875,77.22049205
8176,,Firoz Shah Road,28.62537877,77.23168345
8177,,K.G. Marg Xing,28.62537877,77.23168345
8178,,Raksha Vigyan Kendra,28.6812616666667,77.22882
8179,,Majnu Ka Tila,28.6812616666667,77.22882
8180,,Nehru Vihar Crossing,28.6962973333333,77.2286765
8181,,Burari X-Ing,28.72924247,77.19452361
8182,,Mukand Pur Xing,28.73228684,77.1823242
8183,,Bhalaswa X ing,28.7352535,77.16447125
8184,,Rohini Sec.-11,28.74444403,77.13192523
8185,,Rohini sec 16,28.74387456,77.12639262
8186,,Rohini Sector-16 Xing,28.74326369,77.12237876
8187,,Bawana Depot,28.803894,77.028469
8188,,Rohini Sector-16/17 Xing,28.71985,77.1533585
8189,,daria pur xing,28.81074,77.011942
8190,,harewali village,28.821722922066,77.0064392642493
8191,,gandhi ashram,28.704443,77.205314
8192,,Sarvodhya Vidhyalay Burari,28.7492333333333,77.1985666666667
8193,,ANAJ MANDI,28.6943605,77.113996
8194,,Metro Train Depot,28.674383,77.243117
8195,,Seelampur Market,28.673567,77.270033
8196,,Kanti Nagar Extension,28.6704,77.2809
8197,,Jharkhandi,28.66785,77.28225
8198,,Swaran Cinema,28.6636,77.285933
8199,,Radheypuri,28.655,77.2919
8200,,Hasanpur Village,28.636133,77.310567
8201,,Gazi Pur Dairy Farm,28.620867,77.32055
8202,,Mayur Vihar Ph III Paper Market,28.61657852,77.33932456
8203,,gazi pur phool mandi more,28.56140253,77.34741247
8204,,gole chakkar,28.594949745,77.33809095
8205,,murga mandi,28.62849696,77.32876943
8206,,gazi pur police station,28.62325648,77.332622215
8207,,Anand Parvat Terminal,28.657883,77.183367
8208,,Prahlad Market,28.6539,77.1909
8209,,Shri Ram Institute,28.681252,77.212361
8210,,hindu college,28.6832416666667,77.2141933333333
8211,,delhi university,28.6886941666667,77.217015
8212,,samaj karyalay vidhyalay,28.6941466666667,77.2198366666667
8213,,Nehru Vihar Xing,28.71194516,77.23149959
8214,,Nand Nagari Terminal,28.691383,77.310483
8215,,Police Station Timarpur,28.707017,77.223917
8216,,chand bagh,28.70396414,77.26487824
8217,,chandu nagar,28.70516776,77.26422705
8218,,tukhmir pur,28.70690063,77.26349594
8219,,sher pur,28.70987163,77.26212043
8220,,nehru vihar (dayal pur),28.71292912,77.263269415
8221,,dayal pur,28.71598661,77.2644184
8222,,sadat pur,28.72153664,77.26713101
8223,,SBS Colony Karawal Nagar Pusta Road Gali 4,28.72153664,77.26713101
8224,,Karawal nagar,28.72153664,77.26713101
8225,,Karampura Terminal,28.660016,77.144475
8226,,INMAS Hospital,28.69790016,77.217068245
8227,,DDA Flat Lucknow Road,28.70076132,77.21887549
8228,,CGHS Dispensary,28.70076132,77.21887549
8229,,Education Office (Lucknow Rd),28.70076132,77.21887549
8230,,Timar Pur Qrts,28.70308066,77.22102108
8231,,Yamuna Vihar Block C-1,28.631576265,77.314931235
8232,,Gokul Puri,28.70175,77.28245
8233,,Krishna Gali Yamuna Vihar C-12,28.69650653,77.2802808
8234,,Savda Village,28.710492,76.980403
8235,,Savda JJ Colony,28.704592,76.988655
8236,,babar pur extn.,28.6892491666666,77.1701738333333
8237,,Krishna Marg,28.6964133333333,77.2815616666667
8238,,C-4 Yamuna V X,28.7011816666667,77.2835883333333
8239,,Kaithwara,28.6287766666667,76.9976416666667
8240,,Tisra Pushta,28.6287766666667,76.9976416666667
8241,,JagJeet Nagar,28.6636725,77.1597733333333
8242,,Tisra Pusta,28.6985683333333,77.321905
8243,,Khajoori Khaas,28.708325,77.2565835
8244,,Karawal nagar,28.721483,77.258417
8245,,SBS Colony Karwal Nagar Road Gali no. 4,28.721483,77.258417
8246,,Vijay Vihar,28.7358165,77.251175
8247,,Sabhapur More,28.75015,77.243933
8248,,Sabha Pur Village,28.6287633333333,76.997625
8249,,Pusta No 1 Sonia Vihar,28.7189,77.24325
8250,,Sonia Vihar F Block,28.72225,77.2440415
8251,,Pusta No 3 Sonia Vihar,28.7256,77.244833
8252,,Sonia Vihar E-Block,28.7256,77.244833
8253,,Anpurna Mandir Sonia Vihar,28.734,77.2457665
8254,,Annpurna Mandir,28.7424,77.2467
8255,,Check Post,28.73905,77.247483
8256,,Sabha Pur More,28.7469545,77.245403
8257,,Chauhan Patti (Terminal),28.754859,77.243323
8258,,Pusta No 2 Sonia Vihar,28.721517,77.243867
8259,,Pusta No 3 Sonia Vihar,28.725583,77.2448
8260,,Chauhan Patti,28.73905,77.247483
8261,,Tronika City Gate No 2,28.73905,77.247483
8262,,Tronika City Gate No 1,28.73905,77.247483
8263,,badarpur khadar shank no-27,28.73905,77.247483
8264,,Sarai Kale Khan ISBT,28.587117,77.259117
8265,,Railway Road Bridge,28.609851,77.251781
8266,,Pragati Power Station,28.6151,77.2502
8267,,Indraprastha Depot,28.6202,77.2485
8268,,IP Power Station / ITO Ring Road,28.624567,77.247083
8269,,ITO (DDU Marg),28.628627,77.2414445
8270,,Kendriya Terminal (Pt. Pant Marg),28.62155,77.2062166666667
8271,,Palika Kendra,28.62875,77.216467
8272,,gali no. 5 wazira bad jagatpur xing,28.7194683333333,77.2227833333333
8273,,gurjar chowk,28.7194683333333,77.2227833333333
8274,,gali no. 6,28.7194683333333,77.2227833333333
8275,,wazirabad hanuman chowk,28.7194683333333,77.2227833333333
8276,,SDM Office,28.65259,77.2626516666666
8277,,Geeta Colony,28.65398,77.2728033333333
8278,,Shamshan Ghat,28.6551568843424,77.264123428613
8279,,Gandhi Nagar Pusta,28.6551568843424,77.264123428613
8280,,Kailash Nagar Pusta,28.6551568843424,77.264123428613
8281,,Yamuna Bridge East,28.6630034421712,77.2631532143065
8282,,kabul nagar,28.6632,77.207875
8283,,Bali Nagar,28.6519,77.1289
8284,,bhagwanpur khera,28.6847155401483,77.2921040654182
8285,,Zafarabad School,28.6827590833333,77.2209339166667
8286,,Seelampur (Jafrabad Road),28.673203,77.270075
8287,,Kailash Nagar Pusta,28.6630034421712,77.2631532143065
8288,,Gandhi Nagar Pusta,28.6593182093069,77.2635705537726
8289,,Shamshan Ghat,28.6556329764426,77.2639878932387
8290,,Geeta Colony,28.6554068974761,77.2735943217906
8291,,subhash park xing,28.6478916666666,77.2431
8292,,supreme court metro station,28.576081,77.1901365
8293,,ITPO Office,28.615445,77.24034
8294,,National Stadium,28.6105,77.2402
8295,,Bhogal,28.583533,77.250833
8296,,New Basti Bankner,28.851418,77.080363
8297,,Unani Research Center,28.851418,77.080363
8298,,Noor Masjid,28.851418,77.080363
8299,,Shahin Bagh,28.851418,77.080363
8300,,Okhla Extn Abdul Fazal Encl.,28.851418,77.080363
8301,,Modi Floor Mills,28.55831084,77.27228594
8302,,Maharani Bagh / Ashram,28.576633,77.26445
8303,,Bala Sahib Gurudwara,28.5812,77.266
8304,,Cpwd Office,28.60331,77.2671933333333
8305,,Pusta Crossing,28.6091625,77.2756183333333
8306,,Samas Pur Jagir,28.615015,77.2840433333333
8307,,Samas Pur Village,28.58309018,77.26395053
8308,,patpar ganj,28.59889509,77.277125265
8309,,Kalyan Puri Terminal,28.616823,77.317696
8310,,khivhri pur village corner,28.6170615,77.3136645
8311,,Kalyan Vas,28.61915,77.3089
8312,,Radha Swami Satsang,28.620517,77.307533
8313,,Inderpuri A-Block,28.6288,77.1512833333333
8314,,AIR Station,28.6265,77.1535
8315,,toda pur,28.6265,77.1535
8316,,dasghara,28.624784495,77.155836805
8317,,isar,28.62306899,77.15817361
8318,,Pusa Quarters,28.63,77.1667
8319,,Janak Vihar,28.6314,77.1711
8320,,R Block Rajendra Nagar,28.63445,77.174067
8321,,Balmiki Mandir Marg,28.639967,77.204483
8322,,Laxmi Narayan Temple,28.632285,77.199257
8323,,Kishan Kunj,28.6391716666667,77.2693216666667
8324,,Jheel Terminal,28.658591,77.272188
8325,,Vivek Vihar ITI,28.6707,77.315833
8326,,Baba Ramdev Mandir,28.6534166666667,77.1091333333333
8327,,DDA Flats Kakarduma,28.649666,77.305083
8328,,AGCR Enclave,28.649666,77.305083
8329,,Shanti Vihar,28.649666,77.305083
8330,,Amar Joyti Hospital,28.6477915,77.3030665
8331,,Shivaji Stadium Terminal,28.633083,77.21545
8332,,Punchkuain Road / Banwari Lal Hosp.,28.6419335,77.2038665
8333,,RAJENDER PLACE METRO STATION,28.6427555,77.1776645
8334,,Inder Puri JJ Colony,28.6336,77.1479
8335,,Shahdara Terminal,28.674286,77.287117
8336,,Shahdara (Shyam Lal College),28.6736,77.283533
8337,,East Azad Nagar,28.666167,77.283917
8338,,East Vinod Nagar Depot,28.6219076,77.3000612
8339,,Khichdipur,28.6258,77.31205
8340,,Dallu pura,28.6094666666667,77.320505
8341,,jhundpura vill,28.5908470983333,77.3239279016667
8342,,Jhund Pura Sec-11,28.59615,77.3307483333333
8343,,"Noida Sec-12,22 T Point",28.6202916666667,77.3004433333333
8344,,Noida Sec 10 / 21,28.6054966666667,77.31871
8345,,Noida Sec-27 Market,28.6202916666667,77.3004433333333
8346,,Noida Sec 28,28.6202916666667,77.3004433333333
8347,,noida sec -43 p.c. sadar pur,28.56140253,77.34741247
8348,,Mandawali Government School,28.631925,77.3
8349,,"Noida Sec-12,22 T-Point",28.6202916666667,77.3004433333333
8350,,Noida Sec-9 Power House,28.6202916666667,77.3004433333333
8351,,Samas Pur Jagir,28.6157335,77.284433
8352,,Delhi Police Appartments,28.6146433333333,77.2845033333333
8353,,Mayur Vihar Phase 1 X-ing,28.6058925,77.2882325
8354,,Samachar Appartments,28.5971416666667,77.2919616666667
8355,,Mayur Palace,28.5919833333333,77.2951683333333
8356,,Hindon Regulator(BRD),28.5873583333333,77.2987141666667
8357,,Mayur Kunj,28.5827333333333,77.30226
8358,,Noida Sec 59/62,28.5827333333333,77.30226
8359,,Noida Sec,28.5827333333333,77.30226
8360,,Naya Bans,28.5842883333333,77.3065216666667
8361,,Sec 15 Noida Metro Station,28.5858433333333,77.3107833333333
8362,,Rajni Gandha Chowk,28.5774516666667,77.3184016666667
8363,,Noida Sec-36,28.56210971,77.33887839
8364,,Shashi Chowk,28.56210971,77.33887839
8365,,Noida City Center Metro Station Sec 32,28.5672215216666,77.345989195
8366,,Noida Degree College,28.5723333333333,77.3531
8367,,Noida Sec 39,28.5963125,77.3267716666666
8368,,Vinod Nagar,28.6236763000488,77.3100239038467
8369,,Mayur Vihar Phase-2 Market,28.6206033333333,77.3002983333333
8370,,mayur vihar ph 3 paper market,28.6421165,77.2792015
8371,,Aaga Khan Hall,28.622306,77.235589
8372,,National Stadium,28.614071,77.2426785
8373,,Pragati Maidan (Bhairon Marg),28.612697,77.245017
8374,,Baba B D Ashrm,28.606455,77.2740966666667
8375,,Pusta X-Ing,28.613015,77.282075
8376,,Mayur Vihar Phase-1 X-Ing,28.6031316666667,77.2892133333333
8377,,Amir Khusro Park / Oberoi Hotel,28.596267,77.240433
8378,,Delhi Public School,28.598783,77.2406
8379,,Shakarpur,28.6338,77.28215
8380,,Nirman Vihar Metro Station,28.637025,77.287308
8381,,preet vihar,28.6393239061531,77.2917562587756
8382,,Arjun Nagar,28.655933,77.291417
8383,,Krishna Nagar A Block,28.6605384433642,77.2879655845463
8384,,Kanti Nagar Extn. / Bihari Colony,28.6715915,77.279025
8385,,Zafarabad,28.674918,77.2708635
8386,,Babar Pur,28.6835325,77.2757325
8387,,Amar Joyti Hospital,28.645667,77.300467
8388,,Shanti Vihar,28.645941305,77.30092015
8389,,AGCR Enclave,28.64621561,77.3013733
8390,,Ram Vihar,28.65977376,77.3118323
8391,,Mausam Vihar,28.65961741,77.31515017
8392,,Pocket-5 Mayur Vihar Ph-1,28.6133,77.2956
8393,,highland appartment,28.6130778,77.29709256
8394,,Trilok Puri 13 Block,28.61279,77.312844
8395,,Trilok Puri 26 Block,28.6127216666666,77.311197
8396,,Trilok Puri 13-Block,28.6126533333333,77.30955
8397,,mayur vihar ph-1 terminal,28.60549428,77.29767488
8398,,Dhaula Kuan,28.592987,77.162867
8399,,Satya Niketan (Dhaula Kuan),28.5884,77.170233
8400,,Aradhana Enclave,28.574567,77.17855
8401,,RK Puram Sec-13,28.571367,77.181783
8402,,Hyatt Hotel,28.5702,77.1857
8403,,S J Hospital,28.5697370767593,77.204537987709
8404,,Nehru Nagar,28.56915,77.253883
8405,,Toll Road Corner,28.5777166666667,77.2660516666667
8406,,Toll Bridge Corner,28.5758683333333,77.28463
8407,,Yamuna Bridge West,28.580035,77.297725
8408,,DND Border Toll Bridge Plaza,28.5755333333333,77.3040516666667
8409,,Noida Depot,28.575535,77.316085
8410,,Noida Sect 12 A Block,28.6202916666667,77.3004433333333
8411,,Jhund Pura Sec 11,28.6202916666667,77.3004433333333
8412,,Noida Sector 8,28.6117668883333,77.3150415416667
8413,,Mayur Vihar Phase 3 X-ing BDR.,28.60324211,77.32963975
8414,,Raghubir Nagar F Block,28.65235,77.106567
8415,,Vishnu Garden,28.64511956,77.09941652
8416,,Raghubir Nagar N Block,28.65936667,77.11245
8417,,Raghubir Nagar Gurudwara A Block,28.65535,77.113583
8418,,Rojdoot Hotel,28.5827,77.2525
8419,,Nizamuddin Railway Station,28.5863252,77.2530455
8420,,Kalka Ji Extn.DDA Flat,28.527867,77.272383
8421,,Tughlkabad Extn.,28.5236585,77.263433
8422,,Vayu Senabad,28.51342522,77.23661616
8423,,Devoli Road X,28.51283341,77.23841577
8424,,Ayurvigyan Nagar,28.5604,77.2214
8425,,Anandlok,28.5582,77.2184
8426,,Niti Bagh,28.55927698,77.23605163
8427,,Kalma Nehru College,28.54464577,77.20880164
8428,,Khel Gaon / Siri Fort Road,28.5507,77.210817
8429,,Shahpur Jat,28.5482,77.21
8430,,Panchsheel Club,28.546,77.2093
8431,,Bhavishya Nidhi Enclave,28.5428,77.209567
8432,,Qutub Minar,28.52647,77.1865
8433,,Mehrauli,28.5264766666667,77.1874816666667
